frame_number,landmark,x,y,z
0,NOSE,0.5398100018501282,0.33222684264183044,-0.13496415317058563
0,LEFT_EYE_INNER,0.5404424667358398,0.3133343458175659,-0.1250436156988144
0,LEFT_EYE,0.5390928387641907,0.3118065595626831,-0.1251470297574997
0,LEFT_EYE_OUTER,0.5377681255340576,0.3102070093154907,-0.12527601420879364
0,RIGHT_EYE_INNER,0.5383004546165466,0.313515841960907,-0.1702859103679657
0,RIGHT_EYE,0.5355518460273743,0.31217527389526367,-0.17035643756389618
0,RIGHT_EYE_OUTER,0.5327537655830383,0.31074830889701843,-0.17038819193840027
0,LEFT_EAR,0.5160921812057495,0.3027406930923462,-0.05341438204050064
0,RIGHT_EAR,0.5108891129493713,0.30446168780326843,-0.2544584572315216
0,MOUTH_LEFT,0.5241984128952026,0.3409045338630676,-0.10035886615514755
0,MOUTH_RIGHT,0.5216618776321411,0.3397071361541748,-0.15918420255184174
0,LEFT_SHOULDER,0.4482422471046448,0.3581778407096863,0.08977585285902023
0,RIGHT_SHOULDER,0.425365149974823,0.3585200309753418,-0.3341341018676758
0,LEFT_ELBOW,0.4182289242744446,0.48009008169174194,0.17055171728134155
0,RIGHT_ELBOW,0.408174991607666,0.4889053702354431,-0.35977378487586975
0,LEFT_WRIST,0.45881471037864685,0.5519760251045227,0.09985970705747604
0,RIGHT_WRIST,0.4694386422634125,0.5805011987686157,-0.2462148219347
0,LEFT_PINKY,0.4685455858707428,0.573467493057251,0.09862633794546127
0,RIGHT_PINKY,0.4771212637424469,0.6073969006538391,-0.27096953988075256
0,LEFT_INDEX,0.4745268225669861,0.596053421497345,0.059475578367710114
0,RIGHT_INDEX,0.4835363030433655,0.5999669432640076,-0.25473257899284363
0,LEFT_THUMB,0.46764492988586426,0.5918262004852295,0.07842729240655899
0,RIGHT_THUMB,0.4800287187099457,0.5906230807304382,-0.23707108199596405
0,LEFT_HIP,0.3383743464946747,0.5547084808349609,0.13787789642810822
0,RIGHT_HIP,0.3015884459018707,0.5641381144523621,-0.1377076506614685
0,LEFT_KNEE,0.3500467836856842,0.6994431018829346,0.235530287027359
0,RIGHT_KNEE,0.3177412748336792,0.7302089929580688,-0.0272776298224926
0,LEFT_ANKLE,0.3348318338394165,0.8666472434997559,0.37761086225509644
0,RIGHT_ANKLE,0.3188478648662567,0.9177767038345337,0.05313452333211899
0,LEFT_HEEL,0.31524431705474854,0.8972469568252563,0.3875546455383301
0,RIGHT_HEEL,0.2939809560775757,0.949496865272522,0.053757764399051666
0,LEFT_FOOT_INDEX,0.41072434186935425,0.9062572717666626,0.35216087102890015
0,RIGHT_FOOT_INDEX,0.4009377062320709,0.9419122934341431,-0.04354075714945793
1,NOSE,0.5397152900695801,0.3324558138847351,-0.128091961145401
1,LEFT_EYE_INNER,0.5404860377311707,0.3139207065105438,-0.11490218341350555
1,LEFT_EYE,0.5391348004341125,0.31235045194625854,-0.11501967906951904
1,LEFT_EYE_OUTER,0.5377966165542603,0.3106624186038971,-0.11512740701436996
1,RIGHT_EYE_INNER,0.5385918617248535,0.31414446234703064,-0.16449758410453796
1,RIGHT_EYE,0.5360738039016724,0.3128349781036377,-0.16456885635852814
1,RIGHT_EYE_OUTER,0.5334766507148743,0.31143075227737427,-0.16464847326278687
1,LEFT_EAR,0.5162540674209595,0.3029942214488983,-0.03405488282442093
1,RIGHT_EAR,0.5116309523582458,0.3047694265842438,-0.253935843706131
1,MOUTH_LEFT,0.5241574048995972,0.34101003408432007,-0.09061038494110107
1,MOUTH_RIGHT,0.5216702222824097,0.33986330032348633,-0.1551409661769867
1,LEFT_SHOULDER,0.4541666507720947,0.35843056440353394,0.12309151887893677
1,RIGHT_SHOULDER,0.42775875329971313,0.3585560917854309,-0.34149813652038574
1,LEFT_ELBOW,0.4261291027069092,0.4747985303401947,0.20099714398384094
1,RIGHT_ELBOW,0.41471487283706665,0.48901301622390747,-0.3804866373538971
1,LEFT_WRIST,0.4648286700248718,0.5530418157577515,0.11924369633197784
1,RIGHT_WRIST,0.47267746925354004,0.5816082954406738,-0.28024938702583313
1,LEFT_PINKY,0.4708251357078552,0.5793085694313049,0.12376128137111664
1,RIGHT_PINKY,0.4810031056404114,0.6115385890007019,-0.3087333142757416
1,LEFT_INDEX,0.4771786630153656,0.5896755456924438,0.08499191701412201
1,RIGHT_INDEX,0.4875069260597229,0.6067161560058594,-0.2944735884666443
1,LEFT_THUMB,0.4691850543022156,0.5931531190872192,0.09874407947063446
1,RIGHT_THUMB,0.48489242792129517,0.5961659550666809,-0.27046284079551697
1,LEFT_HIP,0.3383781909942627,0.5557403564453125,0.14405353367328644
1,RIGHT_HIP,0.300877183675766,0.5621529221534729,-0.14391717314720154
1,LEFT_KNEE,0.3494955897331238,0.7059545516967773,0.2758861184120178
1,RIGHT_KNEE,0.31768304109573364,0.7305891513824463,-0.11228656768798828
1,LEFT_ANKLE,0.33679747581481934,0.8683940172195435,0.4487375319004059
1,RIGHT_ANKLE,0.3187495172023773,0.9234986305236816,-0.09452120959758759
1,LEFT_HEEL,0.31922227144241333,0.8964417576789856,0.46025142073631287
1,RIGHT_HEEL,0.2949691414833069,0.9521193504333496,-0.10285334289073944
1,LEFT_FOOT_INDEX,0.41093435883522034,0.9073578715324402,0.4171113967895508
1,RIGHT_FOOT_INDEX,0.40085530281066895,0.9512303471565247,-0.22292514145374298
2,NOSE,0.5389115810394287,0.33244651556015015,-0.13093481957912445
2,LEFT_EYE_INNER,0.5401805639266968,0.31390342116355896,-0.11523529142141342
2,LEFT_EYE,0.5388239026069641,0.31232088804244995,-0.11534690856933594
2,LEFT_EYE_OUTER,0.5374716520309448,0.3106171488761902,-0.1154715046286583
2,RIGHT_EYE_INNER,0.538549542427063,0.3141503632068634,-0.16881708800792694
2,RIGHT_EYE,0.5360756516456604,0.3128646910190582,-0.16888561844825745
2,RIGHT_EYE_OUTER,0.5335382223129272,0.31150075793266296,-0.1689961701631546
2,LEFT_EAR,0.5162789821624756,0.3029988408088684,-0.03253021091222763
2,RIGHT_EAR,0.5121899843215942,0.3049076497554779,-0.26361775398254395
2,MOUTH_LEFT,0.5234910249710083,0.3409497141838074,-0.09141459316015244
2,MOUTH_RIGHT,0.5213996767997742,0.33986377716064453,-0.15973833203315735
2,LEFT_SHOULDER,0.45632028579711914,0.3584314286708832,0.13611450791358948
2,RIGHT_SHOULDER,0.4286535382270813,0.35829970240592957,-0.3619709610939026
2,LEFT_ELBOW,0.4299265444278717,0.4720289707183838,0.22352147102355957
2,RIGHT_ELBOW,0.4143062233924866,0.4878009855747223,-0.4149685800075531
2,LEFT_WRIST,0.4688727855682373,0.5529913306236267,0.13329681754112244
2,RIGHT_WRIST,0.47262445092201233,0.5794298052787781,-0.33505377173423767
2,LEFT_PINKY,0.4730827212333679,0.579868495464325,0.1392824947834015
2,RIGHT_PINKY,0.4806577265262604,0.6114798784255981,-0.37031200528144836
2,LEFT_INDEX,0.48379549384117126,0.5863794088363647,0.097464919090271
2,RIGHT_INDEX,0.4870436191558838,0.6062772274017334,-0.3552807867527008
2,LEFT_THUMB,0.4742078185081482,0.5933263897895813,0.11151627451181412
2,RIGHT_THUMB,0.48473089933395386,0.5958757400512695,-0.3252906799316406
2,LEFT_HIP,0.3373214602470398,0.5567933917045593,0.15462654829025269
2,RIGHT_HIP,0.300763875246048,0.5616926550865173,-0.15451279282569885
2,LEFT_KNEE,0.347337543964386,0.7076462507247925,0.3113597631454468
2,RIGHT_KNEE,0.31752854585647583,0.7305533289909363,-0.11470595747232437
2,LEFT_ANKLE,0.3367757499217987,0.8683732748031616,0.5032724738121033
2,RIGHT_ANKLE,0.31873685121536255,0.9255126714706421,-0.0842636376619339
2,LEFT_HEEL,0.31910353899002075,0.895845890045166,0.5166481137275696
2,RIGHT_HEEL,0.29580816626548767,0.9528025388717651,-0.09148381650447845
2,LEFT_FOOT_INDEX,0.410628080368042,0.9047334790229797,0.4707213342189789
2,RIGHT_FOOT_INDEX,0.4009489119052887,0.9528314471244812,-0.21482665836811066
3,NOSE,0.5389086604118347,0.3323991596698761,-0.135156512260437
3,LEFT_EYE_INNER,0.5402578115463257,0.3137977123260498,-0.11776141822338104
3,LEFT_EYE,0.5389293432235718,0.3122113347053528,-0.11788179725408554
3,LEFT_EYE_OUTER,0.5375931262969971,0.31050214171409607,-0.1179889440536499
3,RIGHT_EYE_INNER,0.538611650466919,0.31394127011299133,-0.17367133498191833
3,RIGHT_EYE,0.5361377000808716,0.3125453591346741,-0.17374369502067566
3,RIGHT_EYE_OUTER,0.533574104309082,0.3110440969467163,-0.17385834455490112
3,LEFT_EAR,0.5163291692733765,0.3028383255004883,-0.033711690455675125
3,RIGHT_EAR,0.5120891332626343,0.30402231216430664,-0.2700941264629364
3,MOUTH_LEFT,0.5233659148216248,0.3409814238548279,-0.0929342657327652
3,MOUTH_RIGHT,0.5213184356689453,0.3398844003677368,-0.16464745998382568
3,LEFT_SHOULDER,0.4560520052909851,0.3604782819747925,0.13308371603488922
3,RIGHT_SHOULDER,0.4288509488105774,0.3583337366580963,-0.367707222700119
3,LEFT_ELBOW,0.4291449189186096,0.47177353501319885,0.21929419040679932
3,RIGHT_ELBOW,0.41545501351356506,0.48884639143943787,-0.41593557596206665
3,LEFT_WRIST,0.46816176176071167,0.5532922148704529,0.12940780818462372
3,RIGHT_WRIST,0.47452297806739807,0.5794481039047241,-0.3288716673851013
3,LEFT_PINKY,0.4730125367641449,0.58127760887146,0.1333627849817276
3,RIGHT_PINKY,0.4831717610359192,0.6114519834518433,-0.3637019097805023
3,LEFT_INDEX,0.48356738686561584,0.5862365961074829,0.09211944043636322
3,RIGHT_INDEX,0.48941269516944885,0.6061237454414368,-0.34935206174850464
3,LEFT_THUMB,0.4738907217979431,0.5936610102653503,0.10753949731588364
3,RIGHT_THUMB,0.4863511025905609,0.5957128405570984,-0.31942856311798096
3,LEFT_HIP,0.3373132050037384,0.5599234700202942,0.15504935383796692
3,RIGHT_HIP,0.3007669746875763,0.5618520379066467,-0.1549307107925415
3,LEFT_KNEE,0.3468148112297058,0.7130525708198547,0.3054485619068146
3,RIGHT_KNEE,0.3175204396247864,0.731139063835144,-0.09954297542572021
3,LEFT_ANKLE,0.3367525637149811,0.870339572429657,0.494070827960968
3,RIGHT_ANKLE,0.3183094263076782,0.9287495613098145,-0.05007559806108475
3,LEFT_HEEL,0.3110951781272888,0.8952609896659851,0.5070680975914001
3,RIGHT_HEEL,0.29554668068885803,0.9554537534713745,-0.05511372163891792
3,LEFT_FOOT_INDEX,0.4087234139442444,0.9051887392997742,0.4587234854698181
3,RIGHT_FOOT_INDEX,0.3989778161048889,0.9570562243461609,-0.1747906506061554
4,NOSE,0.5389097929000854,0.3320549726486206,-0.14080777764320374
4,LEFT_EYE_INNER,0.5403473377227783,0.31352293491363525,-0.12391120195388794
4,LEFT_EYE,0.5391137003898621,0.31195464730262756,-0.12404383718967438
4,LEFT_EYE_OUTER,0.5379068851470947,0.31027883291244507,-0.12414230406284332
4,RIGHT_EYE_INNER,0.5386372208595276,0.3134307265281677,-0.18062955141067505
4,RIGHT_EYE,0.5361632704734802,0.31182438135147095,-0.18071261048316956
4,RIGHT_EYE_OUTER,0.5335900187492371,0.31008175015449524,-0.18084435164928436
4,LEFT_EAR,0.5172484517097473,0.30281034111976624,-0.03502636030316353
4,RIGHT_EAR,0.512091338634491,0.30310237407684326,-0.2808487117290497
4,MOUTH_LEFT,0.5233505368232727,0.3409225046634674,-0.0979297012090683
4,MOUTH_RIGHT,0.5213135480880737,0.3397215008735657,-0.17140847444534302
4,LEFT_SHOULDER,0.4564901888370514,0.3620792031288147,0.12955862283706665
4,RIGHT_SHOULDER,0.42906618118286133,0.3585430383682251,-0.3787311911582947
4,LEFT_ELBOW,0.4284329414367676,0.47001585364341736,0.22056043148040771
4,RIGHT_ELBOW,0.4192140996456146,0.49282437562942505,-0.42388659715652466
4,LEFT_WRIST,0.46771925687789917,0.5534969568252563,0.134965181350708
4,RIGHT_WRIST,0.47691941261291504,0.5808408856391907,-0.33594635128974915
4,LEFT_PINKY,0.47204121947288513,0.5816513895988464,0.1388842612504959
4,RIGHT_PINKY,0.48554134368896484,0.6123957633972168,-0.3710632026195526
4,LEFT_INDEX,0.48314619064331055,0.5857808589935303,0.09799795597791672
4,RIGHT_INDEX,0.49208492040634155,0.6068184971809387,-0.3588770925998688
4,LEFT_THUMB,0.47327011823654175,0.5926540493965149,0.11325063556432724
4,RIGHT_THUMB,0.4886557161808014,0.5964652895927429,-0.3270954489707947
4,LEFT_HIP,0.3376801609992981,0.5618539452552795,0.15451446175575256
4,RIGHT_HIP,0.30076172947883606,0.5619616508483887,-0.15437914431095123
4,LEFT_KNEE,0.34685859084129333,0.7161068320274353,0.30466753244400024
4,RIGHT_KNEE,0.3173161447048187,0.7312027812004089,-0.11624280363321304
4,LEFT_ANKLE,0.3370714485645294,0.8719466924667358,0.496274471282959
4,RIGHT_ANKLE,0.31822702288627625,0.9301413297653198,-0.08037374168634415
4,LEFT_HEEL,0.31119900941848755,0.8954300880432129,0.50941002368927
4,RIGHT_HEEL,0.2960537374019623,0.9572567939758301,-0.08743833005428314
4,LEFT_FOOT_INDEX,0.4085911810398102,0.9074637293815613,0.4589262902736664
4,RIGHT_FOOT_INDEX,0.39746472239494324,0.9576188921928406,-0.21295121312141418
5,NOSE,0.538662850856781,0.3310387134552002,-0.1404247283935547
5,LEFT_EYE_INNER,0.5402150750160217,0.3127445876598358,-0.12387019395828247
5,LEFT_EYE,0.5390474200248718,0.3112542927265167,-0.12400485575199127
5,LEFT_EYE_OUTER,0.5378817319869995,0.30965468287467957,-0.12410266697406769
5,RIGHT_EYE_INNER,0.538394570350647,0.31232377886772156,-0.18011121451854706
5,RIGHT_EYE,0.5358971953392029,0.31051403284072876,-0.1801949441432953
5,RIGHT_EYE_OUTER,0.5332663655281067,0.3085395097732544,-0.18032144010066986
5,LEFT_EAR,0.517240047454834,0.30254167318344116,-0.034551944583654404
5,RIGHT_EAR,0.5113295912742615,0.3017646372318268,-0.2832520604133606
5,MOUTH_LEFT,0.5227538347244263,0.34061846137046814,-0.09791602939367294
5,MOUTH_RIGHT,0.5208423137664795,0.338979572057724,-0.17119409143924713
5,LEFT_SHOULDER,0.45364776253700256,0.3617616295814514,0.13695138692855835
5,RIGHT_SHOULDER,0.43005889654159546,0.35883641242980957,-0.3872853219509125
5,LEFT_ELBOW,0.42541971802711487,0.47083646059036255,0.22145695984363556
5,RIGHT_ELBOW,0.42389267683029175,0.4979628920555115,-0.4205324649810791
5,LEFT_WRIST,0.45831140875816345,0.5663546323776245,0.1320115476846695
5,RIGHT_WRIST,0.4779175817966461,0.5844759941101074,-0.31787997484207153
5,LEFT_PINKY,0.46809664368629456,0.5931055545806885,0.1349867731332779
5,RIGHT_PINKY,0.4859960675239563,0.6144284605979919,-0.34919649362564087
5,LEFT_INDEX,0.47701865434646606,0.5915591716766357,0.09453732520341873
5,RIGHT_INDEX,0.4929506182670593,0.6087348461151123,-0.3351890444755554
5,LEFT_THUMB,0.46922340989112854,0.5922509431838989,0.11011911928653717
5,RIGHT_THUMB,0.48942747712135315,0.5985051393508911,-0.3088461756706238
5,LEFT_HIP,0.3356865346431732,0.5622601509094238,0.15949268639087677
5,RIGHT_HIP,0.30159294605255127,0.5630565285682678,-0.15934334695339203
5,LEFT_KNEE,0.34689193964004517,0.715999960899353,0.33545127511024475
5,RIGHT_KNEE,0.3181340992450714,0.7311771512031555,-0.10444830358028412
5,LEFT_ANKLE,0.33716636896133423,0.8718525171279907,0.5438739061355591
5,RIGHT_ANKLE,0.3180754780769348,0.9299171566963196,-0.05244579166173935
5,LEFT_HEEL,0.3106832504272461,0.8952202796936035,0.5588423013687134
5,RIGHT_HEEL,0.29604288935661316,0.9570232629776001,-0.05703788995742798
5,LEFT_FOOT_INDEX,0.4082280695438385,0.9072167277336121,0.5110429525375366
5,RIGHT_FOOT_INDEX,0.3961210548877716,0.956645131111145,-0.17601019144058228
6,NOSE,0.538663387298584,0.3295873999595642,-0.14015325903892517
6,LEFT_EYE_INNER,0.5401947498321533,0.31135138869285583,-0.12352113425731659
6,LEFT_EYE,0.5390161275863647,0.3098336458206177,-0.12366242706775665
6,LEFT_EYE_OUTER,0.5378364324569702,0.308214008808136,-0.12375806272029877
6,RIGHT_EYE_INNER,0.5383948087692261,0.3111126720905304,-0.17991140484809875
6,RIGHT_EYE,0.5358998775482178,0.30939576029777527,-0.1799931824207306
6,RIGHT_EYE_OUTER,0.533272385597229,0.30751898884773254,-0.18011970818042755
6,LEFT_EAR,0.5169402956962585,0.30164027214050293,-0.032264724373817444
6,RIGHT_EAR,0.5111123919487,0.30106550455093384,-0.2868001461029053
6,MOUTH_LEFT,0.522486686706543,0.3392318785190582,-0.09771284461021423
6,MOUTH_RIGHT,0.5208000540733337,0.3377242684364319,-0.17158296704292297
6,LEFT_SHOULDER,0.45093733072280884,0.3597796559333801,0.1446608006954193
6,RIGHT_SHOULDER,0.4311599135398865,0.3588816523551941,-0.39654484391212463
6,LEFT_ELBOW,0.4253651201725006,0.4709249436855316,0.22357383370399475
6,RIGHT_ELBOW,0.4271562993526459,0.4999179244041443,-0.42943960428237915
6,LEFT_WRIST,0.45840874314308167,0.5640531182289124,0.12997032701969147
6,RIGHT_WRIST,0.4798852801322937,0.5886982679367065,-0.311612606048584
6,LEFT_PINKY,0.4681222438812256,0.5944811105728149,0.13283658027648926
6,RIGHT_PINKY,0.4874363839626312,0.616549015045166,-0.34482070803642273
6,LEFT_INDEX,0.47700443863868713,0.5925247669219971,0.09277000278234482
6,RIGHT_INDEX,0.4947893023490906,0.6111449003219604,-0.33018800616264343
6,LEFT_THUMB,0.46929168701171875,0.5908275842666626,0.10880724340677261
6,RIGHT_THUMB,0.4914245009422302,0.6017109751701355,-0.3019219934940338
6,LEFT_HIP,0.33331388235092163,0.5622681379318237,0.16498082876205444
6,RIGHT_HIP,0.3018719553947449,0.5638269782066345,-0.16485537588596344
6,LEFT_KNEE,0.3469914495944977,0.7164601683616638,0.35267025232315063
6,RIGHT_KNEE,0.3187187910079956,0.7309542894363403,-0.09648319333791733
6,LEFT_ANKLE,0.33810415863990784,0.8717377781867981,0.5725666284561157
6,RIGHT_ANKLE,0.31796032190322876,0.9294999837875366,-0.03004719689488411
6,LEFT_HEEL,0.31023210287094116,0.8951092958450317,0.5887226462364197
6,RIGHT_HEEL,0.296033650636673,0.9564623832702637,-0.03171660378575325
6,LEFT_FOOT_INDEX,0.40813320875167847,0.9065160751342773,0.5399681925773621
6,RIGHT_FOOT_INDEX,0.39535436034202576,0.956009566783905,-0.16191919147968292
7,NOSE,0.5377870798110962,0.32839375734329224,-0.1393958032131195
7,LEFT_EYE_INNER,0.5394814610481262,0.3105889856815338,-0.121878981590271
7,LEFT_EYE,0.5384063124656677,0.30919504165649414,-0.12202366441488266
7,LEFT_EYE_OUTER,0.537339985370636,0.3077126145362854,-0.12211092561483383
7,RIGHT_EYE_INNER,0.537521243095398,0.3100661039352417,-0.179807648062706
7,RIGHT_EYE,0.5349779725074768,0.3082563281059265,-0.1798877865076065
7,RIGHT_EYE_OUTER,0.5322858691215515,0.30629000067710876,-0.18000072240829468
7,LEFT_EAR,0.5166454315185547,0.30148231983184814,-0.027713095769286156
7,RIGHT_EAR,0.509685218334198,0.30002424120903015,-0.28345856070518494
7,MOUTH_LEFT,0.5217373967170715,0.33806270360946655,-0.0960366427898407
7,MOUTH_RIGHT,0.5198752284049988,0.3362293243408203,-0.17100974917411804
7,LEFT_SHOULDER,0.4471980035305023,0.35748106241226196,0.14918626844882965
7,RIGHT_SHOULDER,0.4320582449436188,0.3588508367538452,-0.3922402262687683
7,LEFT_ELBOW,0.4203839898109436,0.47096386551856995,0.22310090065002441
7,RIGHT_ELBOW,0.43035703897476196,0.49934878945350647,-0.42190974950790405
7,LEFT_WRIST,0.4511438310146332,0.5605827569961548,0.12893280386924744
7,RIGHT_WRIST,0.48173826932907104,0.5907055139541626,-0.2944830358028412
7,LEFT_PINKY,0.4559793472290039,0.5931597352027893,0.13264727592468262
7,RIGHT_PINKY,0.4881509840488434,0.6176917552947998,-0.32866382598876953
